table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,2105,1029,1076,290,248,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 15th to 17th May 2020,UTV,64,28,36,5,5,4,18,21,8,8,21,18,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,2119,1016,1103,261,229,328,340,383,329,478,554,596,460,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Anglia,200,93,107,26,21,45,16,49,25,41,48,65,38,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Border,21,9,12,-,-,8,3,*,4,5,5,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Central,276,131,145,29,28,45,47,49,40,66,87,70,58,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Granada,220,103,117,26,21,40,30,36,37,52,56,62,46,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,London,407,218,189,72,62,75,64,59,52,84,140,113,67,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Meridian,193,95,98,31,26,23,30,31,31,47,49,54,43,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,STV,171,76,95,22,21,25,37,26,20,42,38,40,29,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Tyne Tees,86,44,42,16,16,11,14,18,10,17,26,19,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Wales,102,59,43,13,8,14,17,21,16,21,22,33,25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,West,66,35,31,16,16,8,10,7,10,16,18,19,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Westcountry,108,46,61,15,13,16,9,16,16,35,25,33,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Yorkshire,206,94,112,24,20,37,35,34,35,42,38,65,54,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 137,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 29th to 31st May 2020,UTV,63,33,30,5,2,7,16,17,10,9,25,19,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Anglia,231,103,128,32,30,38,33,47,40,41,65,65,45,57,-,-,1,1,1,25,-,178,-,26,-,-,,31,107,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Border,18,11,7,1,1,2,3,6,2,4,3,3,8,5,9,-,9,-,-,-,-,-,-,-,-,-,,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Central,275,143,132,38,31,46,53,44,28,66,68,80,60,67,-,-,6,-,167,96,-,-,1,3,2,-,,44,108,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Granada,217,103,114,22,22,45,31,34,38,46,50,48,52,67,-,-,213,-,1,1,2,-,-,1,-,-,,37,78,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,London,375,185,190,66,56,63,46,56,57,87,129,107,68,72,-,-,1,-,3,1,-,16,275,76,4,-,,58,161,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Meridian,201,89,111,38,31,39,22,33,25,43,44,64,43,50,-,-,-,-,2,1,-,-,-,180,17,-,,17,91,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,STV,166,90,76,17,16,27,38,28,20,36,42,52,29,42,166,-,-,-,-,-,-,-,-,-,-,-,,40,63,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Tyne Tees,82,44,38,8,8,10,16,19,6,23,23,27,15,16,-,79,1,1,-,-,-,-,-,-,-,-,,15,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Wales,97,49,48,16,12,12,14,12,12,30,19,26,21,31,-,-,-,-,-,-,95,-,-,-,1,-,,12,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,West,55,29,26,6,4,8,8,8,11,15,22,16,6,12,-,-,1,-,7,-,2,-,-,1,44,-,,11,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Westcountry,112,60,52,19,16,19,13,14,20,28,38,31,28,15,-,-,-,1,1,-,-,-,-,-,111,-,,17,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Yorkshire,202,100,101,25,22,26,40,43,25,42,47,55,39,60,-,4,-,168,-,26,-,3,-,-,-,-,,32,89,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 410,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,UTV,63,18,45,-,-,14,8,16,15,9,19,18,11,15,-,-,-,-,-,-,-,-,-,-,-,63,,15,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Anglia,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,97,177,73,75,93,16,70,14,12,64,69,207,4,79,31,13,79,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Border,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,15,5,8,8,-,7,-,1,2,6,18,-,7,-,-,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Central,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,135,205,73,93,99,24,75,18,21,72,80,240,4,83,34,21,107,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Granada,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,104,157,61,71,86,15,62,18,14,47,61,193,2,71,17,8,81,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,London,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,181,280,124,126,138,36,89,45,36,104,111,328,7,127,43,15,164,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Meridian,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,87,150,61,61,76,20,65,11,16,64,67,177,3,61,37,4,75,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,STV,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,93,122,49,72,85,19,67,10,15,46,51,146,2,41,23,4,64,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Tyne Tees,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,51,65,30,34,33,4,25,5,8,25,29,78,-,33,8,7,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Wales,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,56,70,25,27,28,9,24,6,6,24,21,86,2,38,8,1,35,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,West,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,16,42,17,24,16,3,13,1,1,15,8,47,-,22,4,7,22,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Westcountry,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,54,91,25,40,45,11,36,8,11,31,32,103,2,39,10,4,50,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Yorkshire,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,86,148,57,75,80,22,61,18,20,50,64,174,4,59,26,14,67,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 411,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,UTV,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,41,40,21,20,25,2,24,2,2,21,22,58,2,19,1,2,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Anglia,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,10,20,30,8,7,67,83,77,50,190,41,198,216,223,231,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Border,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,5,1,1,4,1,5,-,12,3,18,17,18,18,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Central,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,27,17,15,29,15,10,98,95,97,63,213,63,244,257,265,275,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Granada,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,20,23,18,27,12,10,67,95,73,51,176,67,193,201,208,217,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,London,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,40,30,25,54,29,29,134,136,131,69,292,103,335,351,355,375,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Meridian,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,16,17,15,28,13,9,77,73,60,44,164,38,184,191,196,199,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,STV,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,6,6,20,5,6,60,63,54,25,134,33,148,154,159,166,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Tyne Tees,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,5,1,15,4,2,28,41,26,22,73,25,77,81,80,82,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Wales,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,10,9,11,7,7,24,31,27,17,73,15,88,94,96,97,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,West,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,7,*,4,16,17,16,12,37,11,48,55,55,55,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Westcountry,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,6,8,11,7,6,34,50,44,30,99,25,98,107,108,112,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,Yorkshire,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,9,6,8,23,12,8,60,77,66,53,152,38,187,190,198,202,-,,,,,,,,,
Table 412,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 22nd to 24th May 2020,UTV,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,2,7,2,3,17,18,21,8,56,15,58,60,61,63,-,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,2125,1067,1058,274,243,347,295,365,334,510,516,606,460,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Anglia,212,84,128,27,25,31,33,43,34,45,48,60,47,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Border,18,10,8,1,1,2,1,7,4,4,4,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Central,271,143,129,30,24,53,38,47,50,53,66,78,63,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Granada,225,98,127,35,30,39,24,33,32,63,53,56,59,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,London,403,207,196,63,55,88,77,65,31,79,147,118,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Meridian,214,98,116,34,29,19,33,38,32,58,57,58,47,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,STV,169,95,74,17,15,23,31,34,24,40,43,55,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Tyne Tees,84,48,37,15,15,11,15,14,13,16,21,14,11,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Wales,100,49,51,14,11,19,9,17,17,24,20,30,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,West,72,31,41,15,13,16,15,7,9,10,26,24,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Westcountry,100,52,48,15,15,19,10,20,8,29,27,28,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Yorkshire,192,98,95,25,24,31,33,25,33,44,48,50,41,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 3rd to 5th April 2020,UTV,64,27,37,3,3,4,11,15,20,11,20,17,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,2127,1045,1082,274,243,371,302,348,332,500,694,595,365,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,2127,1040,1087,293,254,355,329,366,306,477,579,600,432,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,Anglia,212,99,113,22,18,33,26,34,38,60,54,59,54,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,Border,15,7,8,1,1,1,2,4,1,7,4,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,Central,271,138,133,33,27,48,45,49,33,63,77,83,57,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,Granada,230,119,111,28,24,45,31,38,37,50,55,56,46,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,London,369,182,187,86,75,71,48,52,42,69,132,103,62,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,Meridian,243,121,121,37,32,36,33,50,35,53,68,58,54,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 108,Which of the following ITV regions do you live in?,ONLINE Fieldwork: 7th to 10th May 2020,STV,171,79,92,17,17,33,34,32,18,36,44,42,32,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
