geography,geography_code,year,month,epiweek,date,metric_value
South East,E12000008,2022,8,31,2022-08-02,13.0
South East,E12000008,2022,8,31,2022-08-03,12.0
South East,E12000008,2022,8,31,2022-08-04,8.0
South East,E12000008,2022,8,31,2022-08-05,15.0
South East,E12000008,2022,8,31,2022-08-06,12.0
South East,E12000008,2022,8,31,2022-08-07,9.0
South East,E12000008,2022,8,32,2022-08-08,13.0
South East,E12000008,2022,8,32,2022-08-09,10.0
South East,E12000008,2022,8,32,2022-08-10,9.0
South East,E12000008,2022,8,32,2022-08-11,8.0
South East,E12000008,2022,8,32,2022-08-12,15.0
South East,E12000008,2022,8,32,2022-08-13,13.0
South East,E12000008,2022,8,32,2022-08-14,11.0
South East,E12000008,2022,8,33,2022-08-15,8.0
South East,E12000008,2022,8,33,2022-08-16,9.0
South East,E12000008,2022,8,33,2022-08-17,9.0
South East,E12000008,2022,8,33,2022-08-18,9.0
South East,E12000008,2022,8,33,2022-08-19,10.0
South East,E12000008,2022,8,33,2022-08-20,14.0
South East,E12000008,2022,8,33,2022-08-21,6.0
South East,E12000008,2022,8,34,2022-08-22,11.0
South East,E12000008,2022,8,34,2022-08-23,6.0
South East,E12000008,2022,8,34,2022-08-24,6.0
South East,E12000008,2022,8,34,2022-08-25,4.0
South East,E12000008,2022,8,34,2022-08-26,5.0
South East,E12000008,2022,8,34,2022-08-27,8.0
South East,E12000008,2022,8,34,2022-08-28,11.0
South East,E12000008,2022,8,35,2022-08-29,7.0
South East,E12000008,2022,8,35,2022-08-30,2.0
South East,E12000008,2022,8,35,2022-08-31,10.0
South East,E12000008,2022,9,35,2022-09-01,4.0
South East,E12000008,2022,9,35,2022-09-02,5.0
South East,E12000008,2022,9,35,2022-09-03,6.0
South East,E12000008,2022,9,35,2022-09-04,7.0
South East,E12000008,2022,9,36,2022-09-05,4.0
South East,E12000008,2022,9,36,2022-09-06,4.0
South East,E12000008,2022,9,36,2022-09-07,8.0
South East,E12000008,2022,9,36,2022-09-08,9.0
South East,E12000008,2022,9,36,2022-09-09,5.0
South East,E12000008,2022,9,36,2022-09-10,6.0
South East,E12000008,2022,9,36,2022-09-11,1.0
South East,E12000008,2022,9,37,2022-09-12,3.0
South East,E12000008,2022,9,37,2022-09-13,9.0
South East,E12000008,2022,9,37,2022-09-14,10.0
South East,E12000008,2022,9,37,2022-09-15,9.0
South East,E12000008,2022,9,37,2022-09-16,7.0
South East,E12000008,2022,9,37,2022-09-17,3.0
South East,E12000008,2022,9,37,2022-09-18,3.0
South East,E12000008,2022,9,38,2022-09-19,7.0
South East,E12000008,2022,9,38,2022-09-20,3.0
South East,E12000008,2022,9,38,2022-09-21,5.0
South East,E12000008,2022,9,38,2022-09-22,8.0
South East,E12000008,2022,9,38,2022-09-23,6.0
South East,E12000008,2022,9,38,2022-09-24,3.0
South East,E12000008,2022,9,38,2022-09-25,2.0
South East,E12000008,2022,9,39,2022-09-26,8.0
South East,E12000008,2022,9,39,2022-09-27,5.0
South East,E12000008,2022,9,39,2022-09-28,10.0
South East,E12000008,2022,9,39,2022-09-29,5.0
South East,E12000008,2022,9,39,2022-09-30,9.0
South East,E12000008,2022,10,39,2022-10-01,6.0
South East,E12000008,2022,10,39,2022-10-02,10.0
South East,E12000008,2022,10,40,2022-10-03,11.0
South East,E12000008,2022,10,40,2022-10-04,19.0
South East,E12000008,2022,10,40,2022-10-05,14.0
South East,E12000008,2022,10,40,2022-10-06,11.0
South East,E12000008,2022,10,40,2022-10-07,12.0
South East,E12000008,2022,10,40,2022-10-08,8.0
South East,E12000008,2022,10,40,2022-10-09,12.0
South East,E12000008,2022,10,41,2022-10-10,17.0
South East,E12000008,2022,10,41,2022-10-11,18.0
South East,E12000008,2022,10,41,2022-10-12,28.0
South East,E12000008,2022,10,41,2022-10-13,16.0
South East,E12000008,2022,10,41,2022-10-14,18.0
South East,E12000008,2022,10,41,2022-10-15,17.0
South East,E12000008,2022,10,41,2022-10-16,19.0
South East,E12000008,2022,10,42,2022-10-17,20.0
South East,E12000008,2022,10,42,2022-10-18,19.0
South East,E12000008,2022,10,42,2022-10-19,16.0
South East,E12000008,2022,10,42,2022-10-20,19.0
South East,E12000008,2022,10,42,2022-10-21,17.0
South East,E12000008,2022,10,42,2022-10-22,16.0
South East,E12000008,2022,10,42,2022-10-23,13.0
South East,E12000008,2022,10,43,2022-10-24,20.0
South East,E12000008,2022,10,43,2022-10-25,16.0
South East,E12000008,2022,10,43,2022-10-26,8.0
South East,E12000008,2022,10,43,2022-10-27,12.0
South East,E12000008,2022,10,43,2022-10-28,12.0
South East,E12000008,2022,10,43,2022-10-29,17.0
South East,E12000008,2022,10,43,2022-10-30,14.0
South East,E12000008,2022,10,44,2022-10-31,11.0
South East,E12000008,2022,11,44,2022-11-01,9.0
South East,E12000008,2022,11,44,2022-11-02,14.0
South East,E12000008,2022,11,44,2022-11-03,11.0
South East,E12000008,2022,11,44,2022-11-04,9.0
South East,E12000008,2022,11,44,2022-11-05,8.0
South East,E12000008,2022,11,44,2022-11-06,6.0
South East,E12000008,2022,11,45,2022-11-07,10.0
South East,E12000008,2022,11,45,2022-11-08,10.0
South East,E12000008,2022,11,45,2022-11-09,5.0
South East,E12000008,2022,11,45,2022-11-10,10.0
South East,E12000008,2022,11,45,2022-11-11,7.0
South East,E12000008,2022,11,45,2022-11-12,3.0
South East,E12000008,2022,11,45,2022-11-13,5.0
South East,E12000008,2022,11,46,2022-11-14,9.0
South East,E12000008,2022,11,46,2022-11-15,6.0
South East,E12000008,2022,11,46,2022-11-16,6.0
South East,E12000008,2022,11,46,2022-11-17,8.0
South East,E12000008,2022,11,46,2022-11-18,11.0
South East,E12000008,2022,11,46,2022-11-19,5.0
South East,E12000008,2022,11,46,2022-11-20,12.0
South East,E12000008,2022,11,47,2022-11-21,6.0
South East,E12000008,2022,11,47,2022-11-22,7.0
South East,E12000008,2022,11,47,2022-11-23,8.0
South East,E12000008,2022,11,47,2022-11-24,13.0
South East,E12000008,2022,11,47,2022-11-25,1.0
South East,E12000008,2022,11,47,2022-11-26,3.0
South East,E12000008,2022,11,47,2022-11-27,7.0
South East,E12000008,2022,11,48,2022-11-28,8.0
South East,E12000008,2022,11,48,2022-11-29,11.0
South East,E12000008,2022,11,48,2022-11-30,4.0
South East,E12000008,2022,12,48,2022-12-01,3.0
South East,E12000008,2022,12,48,2022-12-02,6.0
South East,E12000008,2022,12,48,2022-12-03,6.0
South East,E12000008,2022,12,48,2022-12-04,5.0
South East,E12000008,2022,12,49,2022-12-05,11.0
South East,E12000008,2022,12,49,2022-12-06,13.0
South East,E12000008,2022,12,49,2022-12-07,10.0
South East,E12000008,2022,12,49,2022-12-08,10.0
South East,E12000008,2022,12,49,2022-12-09,9.0
South East,E12000008,2022,12,49,2022-12-10,9.0
South East,E12000008,2022,12,49,2022-12-11,9.0
South East,E12000008,2022,12,50,2022-12-12,10.0
South East,E12000008,2022,12,50,2022-12-13,12.0
South East,E12000008,2022,12,50,2022-12-14,16.0
South East,E12000008,2022,12,50,2022-12-15,6.0
South East,E12000008,2022,12,50,2022-12-16,17.0
South East,E12000008,2022,12,50,2022-12-17,16.0
South East,E12000008,2022,12,50,2022-12-18,17.0
South East,E12000008,2022,12,51,2022-12-19,20.0
South East,E12000008,2022,12,51,2022-12-20,19.0
South East,E12000008,2022,12,51,2022-12-21,15.0
South East,E12000008,2022,12,51,2022-12-22,13.0
South East,E12000008,2022,12,51,2022-12-23,19.0
South East,E12000008,2022,12,51,2022-12-24,18.0
South East,E12000008,2022,12,51,2022-12-25,16.0
South East,E12000008,2022,12,52,2022-12-26,21.0
South East,E12000008,2022,12,52,2022-12-27,13.0
South East,E12000008,2022,12,52,2022-12-28,25.0
South East,E12000008,2022,12,52,2022-12-29,24.0
South East,E12000008,2022,12,52,2022-12-30,22.0
South East,E12000008,2022,12,52,2022-12-31,20.0
South East,E12000008,2023,1,52,2023-01-01,16.0
South East,E12000008,2023,1,1,2023-01-02,15.0
South East,E12000008,2023,1,1,2023-01-03,21.0
South East,E12000008,2023,1,1,2023-01-04,18.0
South East,E12000008,2023,1,1,2023-01-05,20.0
South East,E12000008,2023,1,1,2023-01-06,15.0
South East,E12000008,2023,1,1,2023-01-07,17.0
South East,E12000008,2023,1,1,2023-01-08,18.0
South East,E12000008,2023,1,2,2023-01-09,17.0
South East,E12000008,2023,1,2,2023-01-10,24.0
South East,E12000008,2023,1,2,2023-01-11,10.0
South East,E12000008,2023,1,2,2023-01-12,15.0
South East,E12000008,2023,1,2,2023-01-13,12.0
South East,E12000008,2023,1,2,2023-01-14,9.0
South East,E12000008,2023,1,2,2023-01-15,18.0
South East,E12000008,2023,1,3,2023-01-16,15.0
South East,E12000008,2023,1,3,2023-01-17,7.0
South East,E12000008,2023,1,3,2023-01-18,12.0
South East,E12000008,2023,1,3,2023-01-19,13.0
South East,E12000008,2023,1,3,2023-01-20,11.0
South East,E12000008,2023,1,3,2023-01-21,13.0
South East,E12000008,2023,1,3,2023-01-22,16.0
South East,E12000008,2023,1,4,2023-01-23,10.0
South East,E12000008,2023,1,4,2023-01-24,16.0
South East,E12000008,2023,1,4,2023-01-25,6.0
South East,E12000008,2023,1,4,2023-01-26,13.0
South East,E12000008,2023,1,4,2023-01-27,9.0
South East,E12000008,2023,1,4,2023-01-28,8.0
South East,E12000008,2023,1,4,2023-01-29,11.0
South East,E12000008,2023,1,5,2023-01-30,9.0
South East,E12000008,2023,1,5,2023-01-31,13.0
South East,E12000008,2023,2,5,2023-02-01,15.0
South East,E12000008,2023,2,5,2023-02-02,13.0
South East,E12000008,2023,2,5,2023-02-03,13.0
South East,E12000008,2023,2,5,2023-02-04,12.0
South East,E12000008,2023,2,5,2023-02-05,14.0
South East,E12000008,2023,2,6,2023-02-06,9.0
South East,E12000008,2023,2,6,2023-02-07,11.0
South East,E12000008,2023,2,6,2023-02-08,8.0
South East,E12000008,2023,2,6,2023-02-09,7.0
South East,E12000008,2023,2,6,2023-02-10,11.0
South East,E12000008,2023,2,6,2023-02-11,7.0
South East,E12000008,2023,2,6,2023-02-12,7.0
South East,E12000008,2023,2,7,2023-02-13,8.0
South East,E12000008,2023,2,7,2023-02-14,9.0
South East,E12000008,2023,2,7,2023-02-15,11.0
South East,E12000008,2023,2,7,2023-02-16,10.0
South East,E12000008,2023,2,7,2023-02-17,9.0
South East,E12000008,2023,2,7,2023-02-18,10.0
South East,E12000008,2023,2,7,2023-02-19,11.0
South East,E12000008,2023,2,8,2023-02-20,4.0
South East,E12000008,2023,2,8,2023-02-21,7.0
South East,E12000008,2023,2,8,2023-02-22,12.0
South East,E12000008,2023,2,8,2023-02-23,13.0
South East,E12000008,2023,2,8,2023-02-24,11.0
South East,E12000008,2023,2,8,2023-02-25,5.0
South East,E12000008,2023,2,8,2023-02-26,13.0
South East,E12000008,2023,2,9,2023-02-27,13.0
South East,E12000008,2023,2,9,2023-02-28,10.0
South East,E12000008,2023,3,9,2023-03-01,9.0
South East,E12000008,2023,3,9,2023-03-02,20.0
South East,E12000008,2023,3,9,2023-03-03,10.0
South East,E12000008,2023,3,9,2023-03-04,14.0
South East,E12000008,2023,3,9,2023-03-05,21.0
South East,E12000008,2023,3,10,2023-03-06,10.0
South East,E12000008,2023,3,10,2023-03-07,13.0
South East,E12000008,2023,3,10,2023-03-08,9.0
South East,E12000008,2023,3,10,2023-03-09,10.0
South East,E12000008,2023,3,10,2023-03-10,12.0
South East,E12000008,2023,3,10,2023-03-11,6.0
South East,E12000008,2023,3,10,2023-03-12,14.0
South East,E12000008,2023,3,11,2023-03-13,13.0
South East,E12000008,2023,3,11,2023-03-14,18.0
South East,E12000008,2023,3,11,2023-03-15,14.0
South East,E12000008,2023,3,11,2023-03-16,10.0
South East,E12000008,2023,3,11,2023-03-17,17.0
South East,E12000008,2023,3,11,2023-03-18,6.0
South East,E12000008,2023,3,11,2023-03-19,18.0
South East,E12000008,2023,3,12,2023-03-20,13.0
South East,E12000008,2023,3,12,2023-03-21,12.0
South East,E12000008,2023,3,12,2023-03-22,9.0
South East,E12000008,2023,3,12,2023-03-23,19.0
South East,E12000008,2023,3,12,2023-03-24,19.0
South East,E12000008,2023,3,12,2023-03-25,19.0
South East,E12000008,2023,3,12,2023-03-26,18.0
South East,E12000008,2023,3,13,2023-03-27,16.0
South East,E12000008,2023,3,13,2023-03-28,19.0
South East,E12000008,2023,3,13,2023-03-29,11.0
South East,E12000008,2023,3,13,2023-03-30,15.0
South East,E12000008,2023,3,13,2023-03-31,7.0
South East,E12000008,2023,4,13,2023-04-01,16.0
South East,E12000008,2023,4,13,2023-04-02,11.0
South East,E12000008,2023,4,14,2023-04-03,12.0
South East,E12000008,2023,4,14,2023-04-04,11.0
South East,E12000008,2023,4,14,2023-04-05,9.0
South East,E12000008,2023,4,14,2023-04-06,14.0
South East,E12000008,2023,4,14,2023-04-07,9.0
South East,E12000008,2023,4,14,2023-04-08,8.0
South East,E12000008,2023,4,14,2023-04-09,11.0
South East,E12000008,2023,4,15,2023-04-10,13.0
South East,E12000008,2023,4,15,2023-04-11,12.0
South East,E12000008,2023,4,15,2023-04-12,11.0
South East,E12000008,2023,4,15,2023-04-13,10.0
South East,E12000008,2023,4,15,2023-04-14,8.0
South East,E12000008,2023,4,15,2023-04-15,13.0
South East,E12000008,2023,4,15,2023-04-16,10.0
South East,E12000008,2023,4,16,2023-04-17,16.0
South East,E12000008,2023,4,16,2023-04-18,11.0
South East,E12000008,2023,4,16,2023-04-19,15.0
South East,E12000008,2023,4,16,2023-04-20,11.0
South East,E12000008,2023,4,16,2023-04-21,6.0
South East,E12000008,2023,4,16,2023-04-22,1.0
South East,E12000008,2023,4,16,2023-04-23,10.0
South East,E12000008,2023,4,17,2023-04-24,7.0
South East,E12000008,2023,4,17,2023-04-25,7.0
South East,E12000008,2023,4,17,2023-04-26,8.0
South East,E12000008,2023,4,17,2023-04-27,5.0
South East,E12000008,2023,4,17,2023-04-28,8.0
South East,E12000008,2023,4,17,2023-04-29,7.0
South East,E12000008,2023,4,17,2023-04-30,7.0
South East,E12000008,2023,5,18,2023-05-01,6.0
South East,E12000008,2023,5,18,2023-05-02,5.0
South East,E12000008,2023,5,18,2023-05-03,9.0
South East,E12000008,2023,5,18,2023-05-04,6.0
South East,E12000008,2023,5,18,2023-05-05,5.0
South East,E12000008,2023,5,18,2023-05-06,6.0
South East,E12000008,2023,5,18,2023-05-07,11.0
South East,E12000008,2023,5,19,2023-05-08,6.0
South East,E12000008,2023,5,19,2023-05-09,3.0
South East,E12000008,2023,5,19,2023-05-10,6.0
South East,E12000008,2023,5,19,2023-05-11,10.0
South East,E12000008,2023,5,19,2023-05-12,5.0
South East,E12000008,2023,5,19,2023-05-13,3.0
South East,E12000008,2023,5,19,2023-05-14,7.0
South East,E12000008,2023,5,20,2023-05-15,4.0
South East,E12000008,2023,5,20,2023-05-16,5.0
South East,E12000008,2023,5,20,2023-05-17,4.0
South East,E12000008,2023,5,20,2023-05-18,4.0
South East,E12000008,2023,5,20,2023-05-19,6.0
South East,E12000008,2023,5,20,2023-05-20,3.0
South East,E12000008,2023,5,20,2023-05-21,4.0
South East,E12000008,2023,5,21,2023-05-22,2.0
South East,E12000008,2023,5,21,2023-05-23,2.0
South East,E12000008,2023,5,21,2023-05-24,4.0
South East,E12000008,2023,5,21,2023-05-25,0.0
South East,E12000008,2023,5,21,2023-05-26,6.0
South East,E12000008,2023,5,21,2023-05-27,5.0
South East,E12000008,2023,5,21,2023-05-28,6.0
South East,E12000008,2023,5,22,2023-05-29,4.0
South East,E12000008,2023,5,22,2023-05-30,7.0
South East,E12000008,2023,5,22,2023-05-31,6.0
South East,E12000008,2023,6,22,2023-06-01,5.0
South East,E12000008,2023,6,22,2023-06-02,1.0
South East,E12000008,2023,6,22,2023-06-03,4.0
South East,E12000008,2023,6,22,2023-06-04,7.0
South East,E12000008,2023,6,23,2023-06-05,2.0
South East,E12000008,2023,6,23,2023-06-06,4.0
South East,E12000008,2023,6,23,2023-06-07,2.0
South East,E12000008,2023,6,23,2023-06-08,3.0
South East,E12000008,2023,6,23,2023-06-09,5.0
South East,E12000008,2023,6,23,2023-06-10,3.0
South East,E12000008,2023,6,23,2023-06-11,4.0
South East,E12000008,2023,6,24,2023-06-12,3.0
South East,E12000008,2023,6,24,2023-06-13,4.0
South East,E12000008,2023,6,24,2023-06-14,8.0
South East,E12000008,2023,6,24,2023-06-15,7.0
South East,E12000008,2023,6,24,2023-06-16,6.0
South East,E12000008,2023,6,24,2023-06-17,1.0
South East,E12000008,2023,6,24,2023-06-18,1.0
South East,E12000008,2023,6,25,2023-06-19,5.0
South East,E12000008,2023,6,25,2023-06-20,4.0
South East,E12000008,2023,6,25,2023-06-21,2.0
South East,E12000008,2023,6,25,2023-06-22,2.0
South East,E12000008,2023,6,25,2023-06-23,1.0
South East,E12000008,2023,6,25,2023-06-24,4.0
South East,E12000008,2023,6,25,2023-06-25,2.0
South East,E12000008,2023,6,26,2023-06-26,2.0
South East,E12000008,2023,6,26,2023-06-27,4.0
South East,E12000008,2023,6,26,2023-06-28,2.0
South East,E12000008,2023,6,26,2023-06-29,2.0
South East,E12000008,2023,6,26,2023-06-30,4.0
South East,E12000008,2023,7,26,2023-07-01,0.0
South East,E12000008,2023,7,26,2023-07-02,2.0
South East,E12000008,2023,7,27,2023-07-03,2.0
South East,E12000008,2023,7,27,2023-07-04,1.0
South East,E12000008,2023,7,27,2023-07-05,2.0
South East,E12000008,2023,7,27,2023-07-06,2.0
South East,E12000008,2023,7,27,2023-07-07,0.0
South East,E12000008,2023,7,27,2023-07-08,2.0
South East,E12000008,2023,7,27,2023-07-09,1.0
South East,E12000008,2023,7,28,2023-07-10,4.0
South East,E12000008,2023,7,28,2023-07-11,1.0
South East,E12000008,2023,7,28,2023-07-12,1.0
South East,E12000008,2023,7,28,2023-07-13,4.0
South East,E12000008,2023,7,28,2023-07-14,1.0
South East,E12000008,2023,7,28,2023-07-15,1.0
South East,E12000008,2023,7,28,2023-07-16,3.0
South East,E12000008,2023,7,29,2023-07-17,0.0
South East,E12000008,2023,7,29,2023-07-18,1.0
South East,E12000008,2023,7,29,2023-07-19,4.0
South East,E12000008,2023,7,29,2023-07-20,0.0
South East,E12000008,2023,7,29,2023-07-21,2.0
South East,E12000008,2023,7,29,2023-07-22,0.0
South East,E12000008,2023,7,29,2023-07-23,3.0
South East,E12000008,2023,7,30,2023-07-24,0.0
South East,E12000008,2023,7,30,2023-07-25,2.0
South East,E12000008,2023,7,30,2023-07-26,0.0
South East,E12000008,2023,7,30,2023-07-27,1.0
South East,E12000008,2023,7,30,2023-07-28,1.0
South East,E12000008,2023,7,30,2023-07-29,0.0
South East,E12000008,2023,7,30,2023-07-30,1.0
South East,E12000008,2023,7,31,2023-07-31,2.0
South East,E12000008,2023,8,31,2023-08-01,1.0
South East,E12000008,2023,8,31,2023-08-02,1.0
South East,E12000008,2023,8,31,2023-08-03,0.0
South East,E12000008,2023,8,31,2023-08-04,3.0
South East,E12000008,2023,8,31,2023-08-05,1.0
South East,E12000008,2023,8,31,2023-08-06,2.0
South East,E12000008,2023,8,32,2023-08-07,3.0
South East,E12000008,2023,8,32,2023-08-08,3.0
South East,E12000008,2023,8,32,2023-08-09,2.0
South East,E12000008,2023,8,32,2023-08-10,2.0
South East,E12000008,2023,8,32,2023-08-11,1.0
South East,E12000008,2023,8,32,2023-08-12,5.0
South East,E12000008,2023,8,32,2023-08-13,1.0
South East,E12000008,2023,8,33,2023-08-14,3.0
South East,E12000008,2023,8,33,2023-08-15,2.0
South East,E12000008,2023,8,33,2023-08-16,5.0
South East,E12000008,2023,8,33,2023-08-17,7.0
South East,E12000008,2023,8,33,2023-08-18,4.0
South East,E12000008,2023,8,33,2023-08-19,6.0
South East,E12000008,2023,8,33,2023-08-20,8.0
South East,E12000008,2023,8,34,2023-08-21,4.0
South East,E12000008,2023,8,34,2023-08-22,5.0
South East,E12000008,2023,8,34,2023-08-23,5.0
South East,E12000008,2023,8,34,2023-08-24,6.0
South East,E12000008,2023,8,34,2023-08-25,4.0
South East,E12000008,2023,8,34,2023-08-26,2.0
South East,E12000008,2023,8,34,2023-08-27,4.0
South East,E12000008,2023,8,35,2023-08-28,4.0
South East,E12000008,2023,8,35,2023-08-29,5.0
South East,E12000008,2023,8,35,2023-08-30,1.0
South East,E12000008,2023,8,35,2023-08-31,3.0
South East,E12000008,2023,9,35,2023-09-01,6.0
South East,E12000008,2023,9,35,2023-09-02,5.0
South East,E12000008,2023,9,35,2023-09-03,4.0
South East,E12000008,2023,9,36,2023-09-04,4.0
South East,E12000008,2023,9,36,2023-09-05,4.0
South East,E12000008,2023,9,36,2023-09-06,6.0
South East,E12000008,2023,9,36,2023-09-07,8.0
South East,E12000008,2023,9,36,2023-09-08,6.0
South East,E12000008,2023,9,36,2023-09-09,10.0
South East,E12000008,2023,9,36,2023-09-10,4.0
South East,E12000008,2023,9,37,2023-09-11,5.0
South East,E12000008,2023,9,37,2023-09-12,3.0
South East,E12000008,2023,9,37,2023-09-13,7.0
South East,E12000008,2023,9,37,2023-09-14,6.0
South East,E12000008,2023,9,37,2023-09-15,4.0
South East,E12000008,2023,9,37,2023-09-16,2.0
South East,E12000008,2023,9,37,2023-09-17,4.0
South East,E12000008,2023,9,38,2023-09-18,5.0
South East,E12000008,2023,9,38,2023-09-19,8.0
South East,E12000008,2023,9,38,2023-09-20,4.0
South East,E12000008,2023,9,38,2023-09-21,7.0
South East,E12000008,2023,9,38,2023-09-22,6.0
South East,E12000008,2023,9,38,2023-09-23,5.0
South East,E12000008,2023,9,38,2023-09-24,5.0
South East,E12000008,2023,9,39,2023-09-25,9.0
South East,E12000008,2023,9,39,2023-09-26,5.0
South East,E12000008,2023,9,39,2023-09-27,5.0
South East,E12000008,2023,9,39,2023-09-28,8.0
South East,E12000008,2023,9,39,2023-09-29,4.0
South East,E12000008,2023,9,39,2023-09-30,5.0
South East,E12000008,2023,10,39,2023-10-01,12.0
South East,E12000008,2023,10,40,2023-10-02,4.0
South East,E12000008,2023,10,40,2023-10-03,4.0
South East,E12000008,2023,10,40,2023-10-04,6.0
South East,E12000008,2023,10,40,2023-10-05,7.0
