table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,No children aged 18 or under,1569,778,791,270,230,207,139,221,274,459,434,459,301,375,126,59,170,123,129,110,75,152,220,221,142,41,,209,568,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,NET: Yes,519,243,276,18,17,142,184,139,27,8,134,130,123,131,49,24,61,47,54,40,24,45,52,65,36,21,,121,277,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,NET: Any 5-18,425,201,224,6,5,90,160,134,27,8,108,98,102,116,38,21,49,37,47,34,17,35,43,56,30,17,,96,224,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,NET: Any 11-18,264,130,134,2,1,33,87,107,27,8,67,63,56,79,26,13,29,21,32,21,9,21,28,35,19,10,,59,133,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,Yes - children aged under 5 years old,192,83,109,14,14,101,66,11,-,-,46,53,53,39,20,7,24,19,17,17,11,17,12,26,13,9,,43,103,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,Yes - children aged 5 to 10 years old,242,110,132,4,4,71,111,52,3,1,59,54,70,59,25,10,30,22,24,21,9,21,22,31,17,9,,54,134,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,Yes - children aged 11 to 15 years old,198,96,102,1,1,32,72,77,12,3,51,45,41,61,23,8,19,16,22,17,7,18,23,27,10,9,,44,100,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,Yes - children aged 16 to 18 years old,106,53,53,1,-,2,26,53,17,6,26,22,25,33,6,6,10,10,18,5,4,9,10,11,12,5,,24,52,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 407,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 22nd to 24th May 2020,Refused,5,3,2,1,1,-,2,-,-,2,1,1,-,4,-,-,1,-,-,-,-,-,4,-,-,-,,-,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
