date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso,name,province,lat,long,cities
2020-05-15,27110,3943,17166,54,13,341,2020-05-16 02:32:19,6001,-300,0.1454,ITA,Italy,Emilia-Romagna,44.49436681,11.341720800000001,[]
2020-05-15,3175,318,2116,14,1,42,2020-05-16 02:32:19,741,-29,0.1002,ITA,Italy,Friuli Venezia Giulia,45.6494354,13.76813649,[]
2020-05-15,7364,604,2672,73,9,72,2020-05-16 02:32:19,4088,-8,0.082,ITA,Italy,Lazio,41.89277044,12.48366722,[]
2020-05-15,9060,1336,5121,65,7,115,2020-05-16 02:32:19,2603,-57,0.1475,ITA,Italy,Liguria,44.41149315,8.9326992,[]
2020-05-15,84119,15411,40962,299,115,2394,2020-05-16 02:32:19,27746,-2210,0.1832,ITA,Italy,Lombardia,45.46679409,9.190347404,[]
2020-05-15,6619,977,2847,16,3,122,2020-05-16 02:32:19,2795,-109,0.1476,ITA,Italy,Marche,43.61675973,13.5188753,[]
2020-05-15,407,22,158,4,0,6,2020-05-16 02:32:19,227,-2,0.0541,ITA,Italy,Molise,41.55774754,14.65916051,[]
2020-05-15,2578,290,1929,0,0,21,2020-05-16 02:32:19,359,-21,0.1125,ITA,Italy,P.A. Bolzano,46.49933453,11.35662422,[]
2020-05-15,4318,451,3461,3,3,99,2020-05-16 02:32:19,406,-99,0.1044,ITA,Italy,P.A. Trento,46.06893511,11.12123097,[]
2020-05-15,29346,3557,14676,137,64,851,2020-05-16 02:32:19,11113,-778,0.1212,ITA,Italy,Piemonte,45.0732745,7.680687483,[]
2020-05-15,4366,461,1724,9,0,81,2020-05-16 02:32:19,2181,-72,0.1056,ITA,Italy,Puglia,41.12559576,16.86736689,[]
2020-05-15,1348,125,762,3,0,7,2020-05-16 02:32:19,461,-4,0.0927,ITA,Italy,Sardegna,39.21531192,9.110616306,[]
2020-05-15,3374,263,1351,8,0,102,2020-05-16 02:32:19,1760,-94,0.0779,ITA,Italy,Sicilia,38.11569725,13.362356699999998,[]
2020-05-15,9883,976,5739,24,3,241,2020-05-16 02:32:19,3168,-220,0.0988,ITA,Italy,Toscana,43.76923077,11.25588885,[]
2020-05-15,1422,73,1259,2,0,4,2020-05-16 02:32:19,90,-2,0.0513,ITA,Italy,Umbria,43.10675841,12.38824698,[]
2020-05-15,1172,142,953,6,1,8,2020-05-16 02:32:19,77,-3,0.1212,ITA,Italy,Valle d'Aosta,45.73750286,7.320149366,[]
2020-05-15,18889,1762,12688,44,19,304,2020-05-16 02:32:19,4439,-279,0.0933,ITA,Italy,Veneto,45.43490485,12.33845213,[]
2020-05-16,3178,383,1372,30,2,59,2020-05-17 02:32:32,1423,-31,0.1205,ITA,Italy,Abruzzo,42.35122196,13.39843823,[]
2020-05-16,390,27,250,1,0,8,2020-05-17 02:32:32,113,-7,0.0692,ITA,Italy,Basilicata,40.63947052,15.80514834,[]
2020-05-16,1151,95,582,7,0,38,2020-05-17 02:32:32,474,-31,0.0825,ITA,Italy,Calabria,38.90597598,16.59440194,[]
2020-05-16,4668,396,2562,14,0,40,2020-05-17 02:32:32,1710,-26,0.0848,ITA,Italy,Campania,40.83956555,14.25084984,[]
2020-05-16,27182,3960,17370,72,17,204,2020-05-17 02:32:32,5852,-149,0.1457,ITA,Italy,Emilia-Romagna,44.49436681,11.341720800000001,[]
2020-05-16,3183,319,2184,8,1,68,2020-05-17 02:32:32,680,-61,0.1002,ITA,Italy,Friuli Venezia Giulia,45.6494354,13.76813649,[]
